Property Type,Status,Curr List Price,Street Name,Street Type,Zip,County,Area,Baths,Beds,SqFt,Fin SqFt,Total SqFt,PSF,PSF Fin,Car Storage,Spaces,Description,Bsmt Size,Bsmt SqFt,Upper Beds,Fireplaces,Type,Near By,Style,Construction,Roofing,Year Built,Elementary,Junior High,Senior High,School District,Zoned,Terms,Addl Terms,Earnest Ck To,Min Earnest,Possession,Exclusions,Buyers Agency,Trans Br,Var Comm,LTD Srvc,Exclusive Agency,Legal,Taxes,EW Direction,EW#,NS Direction,NS#,Heat,Sewer,Water,Acres,Lot Size,Curr DOM,Total DOM,Orig List Price,Name,Listing Office,Sold Price,Concession Amt,Seller Type,Entered By,Entered Where,Internet Ads,Photo Count,Latitude,Longitude
Res,A,479900,FORD,Dr,80226,JEFF,JSC,4,5,2470,3786,3786,194.29,126.76,Garage,3,"Air Cond-Central,Backs to Greenbt,Balcony,Backs to Open Sp,Ceiling Fan,Cook Top,Dbl Pane Wndw,Deck,Double Oven,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garage Dr,Gas Logs,Great Room,Kitchen Island,Loft,Mstr Bathroom,Microwave Oven,Media Room,Master Suite,Quick Poss,Refrigerator,Remodeled,Smoke Free,Sprinkler,Updated,Vaulted Ceiling,Washer,Wndw Cover",Full,1316,3,1,Detach Singl Fam,Park/Greenbelt,Two Story,Frame/Brick,Composition,1998,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,Cash",,GERRETSON REALTY,15000,DELIVERY OF DEED AND FUNDING,"SCONCES IN LIVING ROOM AND ENTRY, REFRIGERATOR IN BASEMENT",2.8,2.8,Yes,No,Excl Right,WEST STAR BLK: 001 LOT: 0016,3366,West,11200,South,900,"Forced Air, Gas",,Public,0.16,6826,40,40,479900,JOHN R WYSZYNSKI,GERRETSON REALTY INC,336807.13,1610.790419,Individual,JW,BO,Yes,25,39.697561,-105.122512
Res,S,430000,JOYCE,St,80401,JEFF,JFW,3,4,2880,2880,3719,149.31,149.31,Garage,3,"Air Cond-Central,Backs to Open Sp,Dbl Pane Wndw,Deck,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Five Piece Bath,Garage Dr,Microwave Oven,Quick Poss,Refrigerator,Stove/Range/Ovn,Washer,Wood Floors,W/W Carpet",Partial,839,4,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1988,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,KENTWOOD CHERRY CREEK,10000,DOD,SELLERS PERSONAL PROPERTY,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST ESTATES  4TH FLG BLK: 001 LOT: 0002,3530,West,15000,South,85,"Forced Air, Gas",Public,Public,0.174,7013,8,8,430000,Kris Berton,KENTWOOD CO AT CHERRY CREEK,430000,5500,Individual,ec,BO,Yes,16,39.714804,-105.167846
Res,S,298500,YOUNGFIELD,Ct,80228,JEFF,JSC,3,4,2388,2388,2388,125.63,125.63,"Garage,Attached,Oversized",2,"Air Cond-Central,Ceiling Fan,No Covenants,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Landscaped Pro,Mstr Bathroom,Newer Paint,Patio,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Utility Shed,View Mountains,Washer,Wndw Cover,W/W Carpet",None,790.28,3,2,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1972,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Colorado Professionals Title,3000,3 days following DOD,Chiminea; backyard sculptures,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #25 BLK: 121 LOT: 0005,1901,West,13100,South,1771,"Forced Air, Gas",Public,Public,0.16,7081,1,1,298500,KARLA ANDERSON,COLORADO HOME REALTY,300000,0,Individual,KA,BO,Yes,25,39.686402,-105.141849
Res,S,572999,ROGERS,Ct,80401,JEFF,JFW,5,6,3340,5271,5271,171.56,108.71,"Garage,Attached",3,"Air Cond-Central,Attic Fan,Buyer's Warranty,Ceiling Fan,Cook Top,Cul-De-Sac,Dbl Pane Wndw,Double Oven,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Five Piece Bath,Garage Dr,Gas Logs,Hot Tub,Jet Action Tub,Kitchen Island,Landscaped Pro,Mstr Bathroom,Newer Carpet,Refrigerator,Smoke Alarm,Smoke Free,Sprinkler,Sump Pump,Updated,Vaulted Ceiling,Washer,Wndw Cover,Wood Floors,Walk-In Closets,Water Softener",Full,1931,4,2,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1995,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,Chicago Title,5729,Negotiable,"Fountain in the front flower bed of residence, Basement Refrigerator",2.5,2.5,No,No,Excl Right,SIXTH AVE WEST ESTATES 11TH FLG (OR ADJ 2) BLK: 003 LOT: 0017,4264,West,16600,North,100,"Forced Air, Gas",Public,Public,0.16,7231,25,25,572999,DAWN PORTER,KELLER WILLIAMS REALTY SUCCESS,573000,2865,Individual,DP,BO,Yes,25,39.716987,-105.187567
Res,S,329900,DAKOTA,Pl,80228,JEFF,JSC,3,4,2168,2168,2168,149.91,149.91,"Garage,Attached,Oversized",2,"Air Cond-Central,Balcony,Cable Available,Ceiling Fan,Cable Installed,No Covenants,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Garage Dr,Kitchen Island,Landscaped Pro,Mstr Bathroom,Microwave Oven,Newer Carpet,Newer Paint,Pet Free,Quick Poss,Smoke Alarm,Self-Clean Oven,Smoke Free,Stove/Range/Ovn,Tile Floor,Updated,Vaulted Ceiling,Wndw Cover,W/W Carpet",,795.31,3,1,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1967,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Land Title,3300,Negotiable,"Refrigerator, Washer, Dryer",2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 3 BLK: 008 LOT: 0011,1746,West,13200,South,500,"Forced Air, Gas",Public,Public,0.17,7383,12,12,329900,KATHRYN MILLER,KELLER WILLIAMS REALTY DOWNTOWN,325000,2875,Individual,KM,BO,Yes,20,39.708577,-105.148565
Res,S,450000,YOUNGFIELD,Cir,80228,JEFF,JSC,3,3,2315,2315,3724,198.7,198.7,"Garage,Attached",3,"Air Cond-Central,Burglar Alarm,Cable Available,Ceiling Fan,Cook Top,Dbl Pane Wndw,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garden Area,Garage Dr,Gas Logs,Great Room,High Spd Access,Humidifier,Jet Action Tub,Mstr Bathroom,Microwave Oven,Patio,Refrigerator,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Sump Pump,Tile Floor,Vaulted Ceiling,View Mountains,Wndw Cover,Wood Floors,Walk-In Closets",Partial,,3,1,Detach Singl Fam,,Ranch/1 Story,Stucco/Brick,Dimensional Comp,2005,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,RES,"Conventional,FHA,Cash",,RE/MAX PROFESSIONALS,8000,"NEGO AFTER CLOSE, DOD & FUNDING",SEE DOCBOX FOR EXCLUSIONS,2.8,2.8,Yes,No,Excl Right,GREEN MOUNTAIN VISTAS BLK: 001 LOT: 0002,2931,West,12800,South,466,"Forced Air, Gas",Public,Public,0.17,7424,7,7,450000,JUDY SUSMAN,RE/MAX PROFESSIONALS,460000,0,Individual,KC,BO,Yes,25,39.710171,-105.1464
Res,A,365000,MONTANA,Pl,80228,JEFF,JSC,3,4,2187,2545,2903,166.9,143.42,"Garage,Off Street",5,"Cable Available,Cable Installed,Dbl Pane Wndw,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Gas Logs,Kitchen Island,Mstr Bathroom,Microwave Oven,Master Suite,Newer Carpet,Newer Paint,Pellet Stove,Quick Poss,Refrigerator,RV Parking,Smoke Alarm,Self-Clean Oven,Sprinkler,Sun Room,Stove/Range/Ovn,Tile Floor,Updated,Wndw Cover,W/W Carpet",Full,716,4,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,1972,Hutchinson               ,Dunstan                  ,Green Mountain           ,JER1,PD,"Conventional,FHA,VA,Cash",,REMAX ALLIANCE,3500,TO BE DETERMINED,"WASHER, DRYER, REFRIGERTOR AND FREEZER IN BASEMENT",2.8,2.8,No,No,Excl Agency,GREEN MOUNTAIN VILLAGE FLG #27 BLK: 150 LOT: 0006,1914,West,13487,South,1900,"Forced Air, Gas",Public,Public,0.17,7505,52,52,360000,SUSAN LEOCHNER,RE/MAX ALLIANCE,336807.13,1610.790419,Individual,SL,BO,Yes,18,39.686418,-105.150661
Res,S,330000,5TH,Ave,80401,JEFF,JFW,3,4,2025,2025,2025,159.51,159.51,"Garage,Attached,Oversized",2,"Air Cond-Central,Attic Fan,Ceiling Fan,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Fence,Garage Dr,Great Room,High Spd Access,Mstr Bathroom,Microwave Oven,Newer Paint,Pet Free,Refrigerator,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Vaulted Ceiling,Wndw Cover,Wood Floors,W/W Carpet",None,790.28,3,1,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1971,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,GUARDIAN TITLE,5000,3RD DAY FOLLOWING DODD,"WASHER & DRYER, FREEZED IN GARAGE",2.8,2.8,Yes,No,Excl Right,SIXTH AVE WEST 1ST FLG BLK: 002 LOT: 0002,2152,West,14300,North,500,"Forced Air, Gas",Public,Public,0.17,7519,27,27,339000,Charlie & Paula Asher,COLDWELL BANKER RESIDENTIAL 28,323000,1500,Individual,SL,BO,Yes,24,39.723641,-105.158575
Res,S,285000,SWADLEY,St,80228,JEFF,JSC,3,4,2024,2024,2024,137.35,137.35,"Attached,Tandem",2,"Air Cond-Central,Cable Installed,Corner,No Covenants,Covered Patio,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Fence,Five Piece Bath,Garden Area,Garage Dr,Loft,Master Suite,Quick Poss,Refrigerator,Smoke Alarm,Smoke Free,Stove/Range/Ovn,Updated,Utility Shed,Washer,Wndw Cover,Walk-In Closets,W/W Carpet",None,790.28,2,0,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1954,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,First American Title,3000,Upon delivery of good funds + 72 hours,None,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG # 1 BLK: 004 LOT: 0018,1815,West,11400,South,491,"Forced Air, Gas",,Public,0.17,7649,34,34,299900,CINDI BRADY,MB  CB & COMPANY,278000,3000,Individual,cb,BO,Yes,25,39.707541,-105.129765
Res,A,565000,ELLSWORTH,Ave,80401,JEFF,JFW,3,3,3483,3483,4583,162.22,162.22,"Garage,Attached",2,"Air Cond-Central,Burglar Alarm,Dryer,Disposal,Eating Sp/Kit,Formal Dining,Gas Grill,Gas Logs,Jack & Jill Bath,Microwave Oven,Pet Free,Patio,Quick Poss,Refrigerator,Smoke Free,Sprinkler,Vaulted Ceiling,View Mountains,Washer,Wood Floors,Walk-In Closets",Full,1100,2,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1994,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,Canyon Title,10000,negotiable,none,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST ESTATES 11TH FLG (OR ADJ 2) BLK: 003 LOT: 0057,3567,West,16160,South,0,"Forced Air, Gas",Public,Public,0.18,7667,50,50,565000,SUE BAYS,"MESA VIEW REAL ESTATE, INC",336807.13,1610.790419,Individual,SB,BO,Yes,15,39.714755,-105.181512
Res,U,610000,ELLSWORTH,Ave,80401,JEFF,JFW,5,4,3442,4348,4838,177.22,140.29,"Garage,Attached",3,"Air Cond-Central,Attic Fan,Backs to Greenbt,Ceiling Fan,Cable Installed,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garage Dr,Gas Logs,High Spd Access,Jack & Jill Bath,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Newer Paint,Patio,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Sprinkler,Tile Floor,Wndw Cover,Wood Floors,Walk-In Closets,W/W Carpet",Partial,1396,4,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1994,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,Urban Companies,10000,3 Days after transfer of deed,Washer & Dryer,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST ESTATES 11TH FLG (OR ADJ 2) BLK: 003 LOT: 0052,3968,West,16200,South,0,"Forced Air, Gas",Public,Public,0.17,7667,80,80,620000,Jim R Urban,URBAN COMPANIES,336807.13,1610.790419,Individual,bb,BO,Yes,25,39.715119,-105.182788
Res,A,365000,YANK,St,80228,JEFF,JSC,3,3,2162,2310,2864,168.83,158.01,"Garage,Attached",2,"Attic Fan,Ceiling Fan,Covered Patio,Dryer,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Hot Tub,Microwave Oven,Park Addl Off St,Refrigerator,RV Parking,Smoke Alarm,Smoke Free,Sprinkler,Stove/Range/Ovn,Utility Shed,Washer,W/W Carpet",Partial,702,3,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Dimensional Comp,1971,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,RE/MAX PROFESSIONALS,5000,DOD,"Curtains through out house, back patio sun",2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #23 BLK: 117 LOT: 0003,1933,West,13000,South,1500,"Forced Air, Gas",Public,Public,0.18,7669,134,134,379900,JIM ERPELDING,RE/MAX PROFESSIONALS,336807.13,1610.790419,Individual,KM,BO,Yes,25,39.68845,-105.143411
Res,U,305000,ARKANSAS,Pl,80228,JEFF,JSC,3,4,2187,2688,2903,139.46,113.47,"Garage,Attached",2,"Air Cond-Central,Cable Available,Ceiling Fan,Covered Patio,Cul-De-Sac,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Garage Dr,Humidifier,Mstr Bathroom,Quick Poss,Refrigerator,Smoke Alarm,Self-Clean Oven,Stove/Range/Ovn,Tile Floor,Washer,Wndw Cover,Wood Floors,W/W Carpet",Partial,716,4,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,1971,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,FIDELITY NATIONAL TITLE,7500,AS MUTUALLY AGREED,POOL TABLE LIGHT,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #23 BLK: 117 LOT: 0090,1906,West,0,South,0,"Forced Air, Gas",Public,Public,0.174,7761,86,86,325000,TODD & TRACY COLE,RE/MAX PROFESSIONALS,336807.13,1610.790419,Individual,TC,BO,Yes,24,39.691877,-105.146296
Res,S,460000,MOSS,Way,80401,JEFF,JFW,4,3,2432,3033,3312,186.84,149.82,Garage,2,"Air Cond-Central,Burglar Alarm,Cable Available,Ceiling Fan,Cable Installed,Corner,Covered Patio,Cul-De-Sac,Dbl Pane Wndw,Eating Sp/Kit,Formal Dining,Fence,Fireplace Insert,Five Piece Bath,Gas Logs,Great Room,High Spd Access,Jet Action Tub,Kitchen Island,Loft,Landscaped Pro,Mstr Bathroom,Master Suite,Newer Paint,Patio,Skylights,Sprinkler,Sump Pump,Vaulted Ceiling,View Mountains,Wndw Cover,Wood Floors,Walk-In Closets",Partial,880,3,1,Detach Singl Fam,Park/Greenbelt,Two Story,Frame/Brick,Composition,1991,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,Remax Alliance,4500,Negotiable,"Washer, Dryer, Hot tub and Mirror in basement bathroom",2.8,2.8,Yes,No,Excl Right,SIXTH AVE WEST ESTATES 10TH FLG BLK: 002 LOT: 0034,3035,West,15600,North,63,"Forced Air, Gas",Public,Public,0.18,7884,13,13,460000,DIANNA COOPER,RE/MAX ALLIANCE,454400,3850,Individual,jl,BO,Yes,25,39.717628,-105.17726
Res,S,474900,YOUNGFIELD,Cir,80228,JEFF,JSC,3,3,2799,2799,4302,164.34,164.34,"Garage,Attached",3,"Air Cond-Central,Ceiling Fan,Cable Installed,Corner,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garage Dr,Gas Logs,Great Room,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Newer Paint,Pet Free,Patio,Refrigerator,Remodeled,Self-Clean Oven,Smoke Free,Sprinkler,Sump Pump,Updated,Vaulted Ceiling,Washer,Wndw Cover,Wood Floors,Walk-In Closets",Full,1503,3,1,Detach Singl Fam,,Two Story,Stucco,Composition,2004,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,Cash",,HERITAGE TITLE COMPANY,5000,72 HOURS AFTER DELIVERY OF THE DEED,ALL PERSONAL PROPERTY,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VISTAS BLK: 001 LOT: 0003,3172,West,13200,South,470,"Forced Air, Gas",Public,Public,0.18,8006,50,50,489900,JENNIFER SMITH,MB SMITH SYNERGY,460000,2000,Individual,JS,BO,Yes,15,39.71017,-105.146653
Res,S,600000,INDIANA,St,80401,JEFF,JFW,4,4,3054,4305,4305,189.59,134.49,"Garage,Attached",3,"Air Cond-Central,Burglar Alarm,Backs to Open Sp,Compactor,Covered Patio,Dbl Pane Wndw,Double Oven,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Five Piece Bath,Garage Dr,Gas Logs,Kitchen Island,Loft,Mstr Bathroom,Microwave Oven,Master Suite,Newer Paint,Patio,Refrigerator,Remodeled,Self-Clean Oven,Security Entry,Smoke Free,Sprinkler,Stove/Range/Ovn,Updated,View Mountains,Wet Bar,Wndw Cover,Walk-In Closets,Work Shop",Full,1251,3,1,Detach Singl Fam,,Two Story,Brick,Composition,1989,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,Chicago Title,10000,TBD,"Washer, Dryer, Refrigerator in downstairs game room",2.5,2.5,No,No,Excl Agency,SIXTH AVE WEST ESTATES  7TH FLG BLK: 001 LOT: 0005,3706,West,14800,North,200,"Forced Air, Gas",Public,Public,0.18,8015,9,9,600000,MARY LOU ODONNELL,MARY LOU O'DONNELL RE,579000,0,Individual,ml,BO,Yes,25,39.714629,-105.165708
Res,S,424900,ELLSWORTH,Dr,80401,JEFF,JFW,3,3,2423,2423,3263,164.67,164.67,Garage,3,"Air Cond-Central,Burglar Alarm,Cable Installed,Deck,Dishwasher,Fireplace Insert,Five Piece Bath,Great Room,Kitchen Island,Mstr Bathroom,Media Room,Master Suite,Pool Community,Patio,Refrigerator,Smoke Alarm,Self-Clean Oven,Stove/Range/Ovn,Vaulted Ceiling,Wndw Cover,Wood Floors,Walk-In Closets",,840,3,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,1993,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,WARRANTY TITLE,3000,DOD,none,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST ESTATES 11TH FLG (OR ADJ 2) BLK: 001 LOT: 0021,3225,West,15600,North,200,Gas,,Public,0.18,8059,149,149,419900,Thomas Gandolfo,THERE'S NO PLACE LIKE HOME,399000,2500,Individual,BR,BO,Yes,18,39.71871,-105.18442
Res,A,369900,ELLSWORTH,Pl,80401,JEFF,JFW,3,4,2180,2504,2544,169.68,147.72,"Garage,Attached",2,"Air Cond-Central,Attic Fan,Cable Available,Ceiling Fan,Covered Patio,Cul-De-Sac,Dbl Pane Wndw,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Mstr Bathroom,Microwave Oven,Refrigerator,Sprinkler,Updated,Wndw Cover,W/W Carpet",Partial,364,4,2,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Wood Shingles,1975,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,FIRST AMERICAN TITLE CO,5000,DELIVERY OF DEED,"WASHER,DRYER",2.8,2.8,No,No,Excl Right,SIXTH AVE WEST 2ND FLG BLK: 016 LOT: 0004,2429,West,14300,North,100,"Hot Water, Gas",Public,Public,0.174,8079,1,1,369900,Frank Candella,"YOUR CASTLE REAL ESTATE, INC",336807.13,1663.02,Individual,FC,BO,Yes,20,39.717469,-105.159905
Res,S,479830,YOUNGFIELD,Cir,80228,JEFF,JSC,4,4,2649,3876,3941,177.05,121,"Garage,Attached,Tandem",3,"Air Cond-Central,Balcony,Ceiling Fan,Cable Installed,Corner,Deck,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Fireplace Insert,Five Piece Bath,Garage Dr,Great Room,Kitchen Island,Landscaped Pro,Microwave Oven,Master Suite,Newer Carpet,Newer Paint,Patio,Quick Poss,Remodeled,Smoke Alarm,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Vaulted Ceiling,View Mountains,Wndw Cover,Walk-In Closets,W/W Carpet",Full,1292,3,2,Detach Singl Fam,,Two Story,Stucco/Brick,Composition,2006,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,LAND TITLE,8000,72 HRS DOD,"REFRIG IN KIT, WASHER/DRYER, VERTICAL BLINDS IN KIT",2.5,2.5,Yes,No,Excl Right,GREEN MOUNTAIN VISTAS BLK: 001 LOT: 0001,3091,West,13200,South,460,"Forced Air, Gas",Public,Public,0.19,8179,8,8,479830,ROCHELLE DREILING,STERLING REAL ESTATE GROUP INC,469000,0,Individual,GM,BO,Yes,25,39.710173,-105.146143
Res,S,569500,ROGERS,Ct,80401,JEFF,JFW,3,4,3028,4586,4586,188.08,124.18,"Garage,Attached",3,"Air Cond-Central,Cul-De-Sac,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Fireplace Insert,Five Piece Bath,Garage Dr,Gas Logs,Kitchen Island,Microwave Oven,Refrigerator,Self-Clean Oven,Sprinkler,Stove/Range/Ovn,Tile Floor,View Mountains,Wndw Cover,Wood Floors,Walk-In Closets,W/W Carpet",Full,1558,4,0,Detach Singl Fam,,Two Story,Frame,Wood Shingles,1995,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,Fuller Sothebys,6000,Delivery of Deed,none,2.8,2.8,No,No,Excl Agency,SIXTH AVE WEST ESTATES 11TH FLG (OR ADJ 2) BLK: 003 LOT: 0018,3735,West,0,North,0,"Forced Air, Gas",Public,Public,0.174,8232,52,52,569500,JASON KLOSS,FULLER SOTHEBY'S INT'L REALTY,569500,9270,Individual,MC,BO,Yes,20,39.716861,-105.187344
Res,S,569000,ELLSWORTH,Dr,80401,JEFF,JFW,5,4,3049,4316,4539,182.68,129.05,"Garage,Attached",3,"Air Cond-Central,Attic Fan,Backs to Greenbt,Ceiling Fan,Covered Patio,Deck,Double Oven,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Gas Logs,Jack & Jill Bath,Kitchen Island,Microwave Oven,Master Suite,Newer Carpet,Refrigerator,Remodeled,Sprinkler,Tile Floor,Vaulted Ceiling,View Mountains,Wet Bar,Wndw Cover,Wood Floors,Walk-In Closets",Full,1490,4,1,Detach Singl Fam,,Two Story,Frame/Brick,Concrete Tile,1991,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,CANYON TITLE,10000,Negotiable,"WASHER, DRYER, FREEZER AND FRIG IN GARAGE",2.8,2.8,No,No,Excl Right,SIXTH AVE WEST ESTATES  8TH FLG BLK: 001 LOT: 0025,3775,West,15428,North,0,"Forced Air, Gas",Public,Public,0.174,8233,171,171,589000,SUE BAYS,"MESA VIEW REAL ESTATE, INC",557000,0,Individual,MM,BO,Yes,19,39.716847,-105.172527
Res,S,429500,IOWA,Dr,80228,JEFF,JSC,4,3,2079,2983,3209,206.83,144.15,"Garage,Attached",3,"Air Cond-Central,Ceiling Fan,Cable Installed,Corner,Cul-De-Sac,Dbl Pane Wndw,Disposal,Dishwasher,Formal Dining,Fence,Kitchen Island,Landscaped Pro,Mstr Bathroom,Microwave Oven,Media Room,Patio,Quick Poss,Refrigerator,Smoke Alarm,Self-Clean Oven,Smoke Free,Skylights,Sauna,Sprinkler,Stove/Range/Ovn,Storm Windows,Tile Floor,Updated,View Mountains,Wet Bar,Wndw Cover,Walk-In Closets,Work Shop,Wood Stove",Partial,1130,3,1,Detach Singl Fam,,Two Story,Frame,Composition,1982,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,First American Title,5000,day of closing,"Washer/Dryer, Freezer in garage, portable Sauna, water softner, shelving/cabinets gar",2.8,2.8,No,No,Excl Right,ROCA FLG #1 LOT: 0013,2120,West,12000,South,1700,"Forced Air, Gas",Public,Public,0.19,8276,26,26,429900,DWAYNE GILL,R.E. INVESTMENT ADVISORS SERV.,430000,0,Individual,dg,BO,Yes,22,39.686812,-105.139913
Res,S,294900,VIRGINIA,Dr,80228,JEFF,JSC,3,3,2350,2350,2350,125.49,125.49,"Garage,Attached",2,"Air Cond-Central,Cable Available,Ceiling Fan,Cook Top,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Great Room,Jet Action Tub,Mstr Bathroom,Microwave Oven,Newer Carpet,Newer Paint,Park Addl Off St,Pet Free,Quick Poss,Remodeled,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Tile Floor,Updated,Utility Shed,Vaulted Ceiling,Wndw Cover,Wood Floors,W/W Carpet",None,790.28,3,2,Detach Singl Fam,,Tri-Level,Vinyl Siding,Composition,1968,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,RE/MAX PROFESSIONALS,5000,DAY OF DELIVERY OF DEED,NONE,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 4 BLK: 009 LOT: 0026,1904,West,13500,South,300,"Forced Air, Gas",Public,Public,0.174,8295,109,109,294900,PETER RACHBACH,RE/MAX PROFESSIONALS,294900,5000,Individual,KC,BO,Yes,25,39.70554,-105.15156
